nodeid,nodenm,gpslati,gpslong
CJB271000128,가경중학교.청주외국어고등학교,36.6246946,127.44585701
CJB271000129,충북대학교입구,36.63443041,127.454072
CJB271000130,서원초등학교,36.63328639,127.44317271
CJB271000131,산업단지입구,36.63411569,127.44882701
CJB271000132,복대삼일아파트,36.62657318,127.44131033
CJB271000133,복대삼일아파트,36.62661216,127.44149158
CJB271000134,두진하트리움아파트,36.6519097,127.4573405
CJB271000135,두진하트리움아파트,36.65199096,127.45755936
CJB271000136,흥덕새마을금고,36.65012977,127.45735414
CJB271000137,봉명아이파크아파트,36.65011716,127.45758251
CJB271000138,화계동,36.65639963,127.44707173
CJB271000139,SK하이닉스.LG화학,36.65168479,127.43544381
CJB271000140,LG.SK하이닉스기숙사,36.64862653,127.45389781
CJB271000141,LG.SK하이닉스기숙사,36.64868057,127.45405995
CJB271000142,신봉삼정백조아파트,36.64301123,127.46736244
CJB271000143,코스모사원아파트,36.64529544,127.45381058
CJB271000144,코스모사원아파트,36.64506762,127.45396622
CJB271000145,봉명우체국,36.64323389,127.46096509
CJB271000146,주현마을,36.64925415,127.45640078
CJB271000147,주현마을,36.64939767,127.45552598
CJB271000148,정식품.킹텍스,36.64374604,127.448442
CJB271000149,정식품.킹텍스,36.64397995,127.44848406
CJB271000150,솔밭공원,36.64560751,127.43542302
CJB271000151,솔밭공원,36.64541591,127.43522296
CJB271000152,솔밭공원.청소년수련관,36.64447229,127.43333249
CJB271000153,청주흥덕경찰서,36.65671917,127.45396335
CJB271000154,삼립식품,36.64174203,127.44764097
CJB271000155,삼립식품,36.6418681,127.4478096
CJB271000156,봉명주공아파트,36.64346003,127.45503407
CJB271000157,한국건강관리협회,36.6431165,127.46421348
CJB271000158,봉명사거리,36.64428793,127.46316412
CJB271000159,봉명사거리,36.6441801,127.46339171
CJB271000160,청주세관,36.644129,127.43646766
CJB271000161,청주세관,36.64429661,127.43885107
CJB271000162,백봉아파트,36.64941327,127.46087356
CJB271000163,백봉아파트,36.64926063,127.4597098
CJB271000164,봉정사거리,36.64212337,127.45371393
CJB271000165,덕수산업,36.65140497,127.45389207
CJB271000166,덕수산업,36.65241866,127.45414415
CJB271000167,대원모방.한국도자기,36.64394884,127.44221942
CJB271000168,한국도자기,36.64420241,127.44173581
CJB271000169,금호어울림아파트,36.64148303,127.43764774
CJB271000170,금호어울림아파트,36.64147393,127.43739671
CJB271000171,농수산물도매시장후문,36.64729875,127.46526084
CJB271000172,농수산물도매시장후문,36.64711195,127.46545474
CJB271000173,농수산물도매시장,36.64925157,127.46319029
CJB271000174,농수산물도매시장,36.64939975,127.46312815
CJB271000175,한국폴리텍대학,36.63860855,127.44745738
CJB271000176,한국폴리텍대학,36.63870181,127.44763784
CJB271000177,청주흥덕경찰서,36.65654183,127.45415303
CJB271000178,봉명고등학교후문,36.65589092,127.45664986
CJB271000179,봉명고등학교후문,36.65569838,127.4568496
CJB271000180,국립농산물품질관리원,36.65393725,127.45756488
CJB271000181,국립농산물품질관리원,36.65378575,127.45733637
CJB271000183,왕암,36.65500988,127.44352468
CJB271000184,오리온,36.65809315,127.45398135
CJB271000185,오리온,36.65816652,127.45416261
CJB271000186,신봉삼정백조아파트,36.64276698,127.4674362
CJB271000187,청주시평생학습관,36.63722154,127.45330395
CJB284000113,대원3차아파트,36.66925145,127.50058571
CJB284000114,율량LH9단지.제일풍경채아파트,36.66007293,127.51073642
CJB284000115,청주우체국,36.66303406,127.50443471
CJB284000116,정북동,36.6860566,127.46131055
CJB284000118,입상리1구,36.72182681,127.48572139
CJB284000119,국제공항입구,36.70723964,127.47915523
CJB284000120,오동육교,36.6922564,127.47732378
CJB284000121,수름재,36.68063194,127.49908483
CJB284000122,충청북도경찰청,36.67378542,127.50045429
CJB284000123,충청북도경찰청,36.67294416,127.50096606
CJB284000124,반송말,36.67715752,127.49705547
CJB284000125,반송말,36.67765293,127.49779612
CJB284000126,수름재,36.67976245,127.49892535
CJB284000127,수름재,36.68053721,127.50008668
CJB284000128,강당말,36.68279384,127.50368154
CJB284000129,덕동,36.69049631,127.5014428
CJB284000130,정하,36.6736788,127.46364066
CJB284000131,정하종점,36.6713775,127.46394567
CJB284000132,정북동,36.68609005,127.46119313
CJB284000133,율량중학교입구,36.67554708,127.48352277
CJB284000134,오근장역,36.69976044,127.47874301
CJB284000135,삼정아파트.주중초등학교,36.67173006,127.49041491
CJB284000136,럭키아파트,36.67006214,127.49559912
CJB284000137,대창아파트.성모병원,36.6721791,127.48606786
CJB284000138,발산교.장애인스포츠센터,36.68017241,127.48315914
CJB284000139,외하동,36.71174274,127.47692629
CJB284000140,외하동,36.71187881,127.47696808
CJB284000141,국제공항입구,36.70715723,127.47927999
CJB284000142,오근장역,36.69911583,127.48032911
CJB284000143,외평동,36.69653865,127.48069834
CJB284000144,오근장동행정복지센터,36.69375284,127.48178079
CJB284000145,북일초등학교,36.6876174,127.48311801
CJB284000146,북일초등학교,36.6873063,127.48333818
CJB284000147,오근장동행정복지센터,36.69436644,127.48163171
CJB284000148,외평동,36.69672489,127.480778
CJB284000149,오근장역,36.69898263,127.48045553
CJB284000150,오동육교종점,36.69023301,127.4782999
CJB284000151,발산교.장애인스포츠센터,36.68012349,127.48285739
CJB284000152,입상1리,36.72182427,127.4855921
CJB284000153,수름재,36.68023832,127.49947305
CJB284000154,정하,36.67128126,127.46378289
CJB284000157,충청북도교육문화원,36.6822885,127.48268792
CJB284000159,정상동,36.68234702,127.46115719
CJB284000160,정하아랫마을,36.67945557,127.46262077
CJB284000161,문암생태공원,36.67613889,127.44834591
CJB284000162,구성리,36.685704,127.49887229
CJB284000163,대원1차아파트,36.67198556,127.4984268
CJB284000164,대원1차아파트,36.67213727,127.49852532
CJB284000165,주성동,36.67155583,127.49616008
CJB284000166,마로니에공원,36.67162058,127.49593222
CJB284000169,주중동,36.67306559,127.4960638
CJB284000170,문암생태공원,36.67621148,127.4480212
CJB284000171,오동동,36.69264018,127.47673901
CJB284000172,율량LH1단지아파트,36.67322894,127.48804308
CJB284000173,율량LH1단지아파트,36.67323735,127.48785135
CJB284000174,율량LH2단지아파트,36.67355856,127.4903337
CJB284000175,율량LH2단지아파트,36.67340165,127.49040347
CJB284000176,대원2차아파트,36.67301164,127.4940094
CJB284000177,대원2차아파트,36.67267435,127.49492047
CJB284000178,정상마을종점,36.68456704,127.46882172
CJB284000181,내수2구,36.72101723,127.52597985
CJB284000182,내수2리,36.72047476,127.52607946
CJB284000183,신안리,36.7240438,127.52022395
CJB284000184,신안리,36.72389632,127.51998055
CJB284000185,입동리,36.73228884,127.50453029
CJB284000186,입상2리,36.73034359,127.49447315
CJB284000187,묵방1리,36.6893104,127.52284082
CJB284000188,묵방,36.68940563,127.522724
CJB284000189,묵방리,36.69387212,127.52372312
CJB284000190,묵방,36.69403761,127.5236492
CJB284000191,묵방리,36.68618804,127.52095083
CJB284000192,묵방,36.686183,127.520817
CJB284000193,국동리,36.67889525,127.52437072
CJB284000194,국동리,36.67873707,127.52429591
CJB284000195,수성초등학교 분교,36.68907705,127.51249383
CJB284000196,구성리,36.68292123,127.50429787
CJB284000197,구성3리.메리다웨딩컨벤션,36.68750351,127.51017464
CJB284000198,구성3리.메리다웨딩컨벤션,36.68791616,127.51095478
CJB284000199,수성초등학교 분교,36.69029996,127.51382549
CJB284000200,묵방리,36.69642356,127.52293769
CJB284000201,묵방리,36.6967493,127.5229514
CJB284000202,국동리,36.67900512,127.52583601
CJB284000203,은곡1구,36.70113276,127.5255745
CJB284000204,내수덕일한마음아파트,36.70696929,127.52651799
CJB271000188,연일빌딩,36.64157853,127.46126457
CJB271000189,연일빌딩,36.64193783,127.46182986
CJB271000190,에스케이뷰자이아파트,36.64318944,127.45569825
CJB271000191,봉명우체국,36.64301479,127.46032258
CJB271000192,한국건강관리협회,36.64289029,127.46415137
CJB271000193,봉명1동행정복지센터,36.64036018,127.46071941
CJB271000194,에스케이뷰자이아파트 정문,36.64174089,127.45386764
CJB271000195,한국폴리텍대학,36.6387614,127.45362145
CJB271000196,봉명1동행정복지센터,36.63888422,127.45951515
CJB271000197,예술의전당후문,36.64216168,127.46884871
CJB271000198,가마골,36.61743656,127.38813401
CJB271000199,수의도장골,36.61235516,127.3885239
CJB271000201,동막,36.59995626,127.3686912
CJB271000202,가마골,36.6172585,127.38813326
CJB271000203,현암동,36.6011532,127.39205283
CJB271000204,현암동,36.60100462,127.39207894
CJB271000205,수의도장골,36.6123785,127.38838005
CJB271000206,수의동마을회관,36.61123566,127.39002647
CJB271000207,수의동마을회관,36.61132413,127.39010411
CJB271000208,동막동,36.59233942,127.37950179
CJB271000209,동막동,36.59225203,127.37958216
CJB271000210,동막1구,36.59189272,127.37702235
CJB271000211,동막1구,36.59208354,127.37709835
CJB271000212,동막동,36.59377788,127.37024117
CJB271000213,동막동,36.59402235,127.36996034
CJB271000215,호암마을입구,36.60803552,127.42058825
CJB271000216,신전동,36.60849381,127.4028059
CJB271000217,휴암,36.61908235,127.40355876
CJB271000218,휴암,36.61912217,127.40342146
CJB271000220,석곡동,36.60847217,127.4237923
CJB271000221,석곡동,36.60847804,127.42391236
CJB271000222,석소,36.62155504,127.38110786
CJB271000223,석소,36.62189231,127.37990215
CJB271000227,구암,36.59805703,127.4052718
CJB271000228,구암,36.6030052,127.41011405
CJB271000229,호암마을입구,36.60813509,127.42053517
CJB271000230,충북공업고등학교,36.6099665,127.43348748
CJB271000231,충북선거관리위원회,36.63204565,127.42577574
CJB271000232,석곡사거리.아이파크5단지후문,36.60979819,127.424765
CJB271000233,석곡사거리.아이파크5단지후문,36.60991246,127.42462254
CJB271000234,가경노인복지관,36.61107207,127.43661271
CJB271000237,충렬사,36.61960886,127.39076249
CJB271000238,충렬사,36.61988372,127.39075829
CJB271000239,휴암동.푸르미환경공원,36.62135855,127.40302494
CJB271000240,휴암동.푸르미환경공원,36.62134011,127.40389214
CJB271000241,대한적십자사,36.62376769,127.40864179
CJB271000242,대한적십자사,36.62360531,127.4074096
CJB271000243,주봉,36.62630639,127.41682878
CJB271000244,주봉,36.6260578,127.41824168
CJB271000245,강서1동행정복지센터,36.62712965,127.42686522
CJB271000247,강서1동행정복지센터,36.62612218,127.4267552
CJB271000248,바위배기,36.6221105,127.42560736
CJB271000249,바위배기,36.62222205,127.4252455
CJB271000250,용정마을,36.61950285,127.42315425
CJB271000251,용정마을,36.61925117,127.42345066
CJB271000252,도시농업관,36.61827401,127.42278292
CJB271000253,도시농업관,36.61780227,127.42299598
CJB271000254,가경아이파크5단지,36.61231683,127.42327556
CJB271000255,가경아이파크5단지,36.61245259,127.42342065
CJB271000257,강서1동행정복지센터,36.6270788,127.42538621
CJB271000258,옥산교,36.65699856,127.38512178
CJB271000259,지동1구,36.64673436,127.4154175
CJB271000260,들정봉,36.65294365,127.37986286
CJB271000261,효성아파트,36.64147702,127.4221695
CJB271000262,효성아파트,36.64152733,127.42249097
CJB271000263,현대자동차서비스,36.64640542,127.42115066
CJB271000264,롯데쇼핑몰.지웰시티,36.64405092,127.4227672
CJB271000265,옥산교차로,36.66031725,127.38070121
CJB271000266,옥산교차로,36.66037865,127.38080996
CJB271000267,청주역,36.64686952,127.39306965
CJB271000268,지동2구,36.64614826,127.40199159
CJB271000269,지동2구,36.64639999,127.40219107
CJB271000270,지동1구,36.64653005,127.41519475
CJB271000271,지서,36.64702339,127.41045635
CJB271000272,청주역,36.64636707,127.39378861
CJB271000273,청주역,36.64655359,127.39392731
CJB271000274,옥산교,36.65700881,127.38526951
CJB271000275,부모산.연화사입구,36.639166,127.42239335
CJB271000276,부모산.연화사입구,36.63936011,127.42266579
CJB271000277,양성소,36.65574566,127.38667878
CJB271000278,양성소,36.65582572,127.38676899
CJB271000279,서촌동,36.64570248,127.39529971
CJB271000280,서촌동,36.64591281,127.3953834
CJB284000205,은곡2구,36.70717433,127.52696157
CJB284000206,도원리,36.71382794,127.53667352
CJB284000207,도원리,36.7139757,127.53654079
CJB284000208,학평리,36.72144348,127.54143536
CJB284000209,내수초등학교,36.72720875,127.53679085
CJB284000210,마산리,36.72606795,127.53561384
CJB284000211,내수읍행정복지센터입구,36.72573426,127.53496327
CJB284000212,내수읍행정복지센터입구,36.72531678,127.53470955
CJB284000213,내수읍행정복지센터,36.72332908,127.53596064
CJB284000214,내수우체국,36.72389263,127.53711384
CJB284000215,내수농협,36.72501797,127.54065146
CJB284000216,청원국민체육센터,36.72515413,127.54072879
CJB284000217,내수진흥아파트,36.7209347,127.53556205
CJB284000218,내수진흥아파트,36.72080161,127.53594163
CJB284000219,내수삼일아파트,36.72024199,127.53008897
CJB284000220,내수삼일아파트,36.72014499,127.53016253
CJB284000221,수성초등학교,36.71825479,127.527507
CJB284000222,은곡3리,36.71750202,127.5269341
CJB284000223,은곡6리,36.71556783,127.5245813
CJB284000224,원통1리.죽림영당,36.71373841,127.51911878
CJB284000225,원통3리.살구정이,36.70639618,127.51184223
CJB284000226,원통3리.살구정이,36.70618712,127.51151995
CJB284000227,원통2리.청주체력단련장,36.70092162,127.50777966
CJB284000228,신화동,36.69639907,127.50669317
CJB284000229,청주국제공항,36.72306035,127.49654795
CJB284000230,청주공항역,36.72119948,127.49130629
CJB284000231,입상2리,36.73041104,127.49412946
CJB284000232,입동리,36.73239906,127.50444142
CJB284000233,덕동,36.6905564,127.50173157
CJB284000234,신화동,36.69622931,127.50664014
CJB284000235,원통2리.청주체력단련장,36.700939,127.50791323
CJB284000236,원통1리.죽림영당,36.71366296,127.51922607
CJB284000237,내수초등학교,36.72730174,127.53717297
CJB284000238,은곡6리,36.71559318,127.52429177
CJB284000239,은곡1구,36.70110275,127.52578428
CJB284000240,초정삼거리(초정행궁),36.72119271,127.60022781
CJB284000241,초정삼거리(초정행궁),36.72134271,127.6002663
CJB284000244,우산2리종점,36.71082814,127.60156009
CJB284000245,우산2리종점,36.71072056,127.60154388
CJB284000246,저곡리,36.71096187,127.59358992
CJB284000247,저곡리,36.71107556,127.59363691
CJB284000248,비상리,36.71051549,127.58113971
CJB284000249,비상리,36.71062645,127.58109713
CJB284000250,비상리,36.70811166,127.57921443
CJB284000251,비상리,36.70814543,127.57936702
CJB284000252,형동1리,36.70483524,127.56927186
CJB284000253,형동1리,36.70494395,127.56922225
CJB284000260,충북보건과학대학교,36.69952424,127.54816642
CJB284000261,충북보건과학대학교,36.69963517,127.54804971
CJB284000262,도원4리,36.70788657,127.53921725
CJB284000263,우창아파트,36.70883319,127.53913992
